sofifa_id,short_name,age,dob,height_cm,weight_kg,nationality,club_name,league_name,league_rank,overall,potential,value_eur,wage_eur,international_reputation,weak_foot,skill_moves,release_clause_eur,team_jersey_number,contract_valid_until,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,player_position_encoded,is_goalkeeper,is_right_foot,is_left_foot
230168,Raphaelito Anjos,32,1988-02-29,190,85,4.27572,4.25302,4.27809,1.0,82,82,16.4182,32000,1,2,1,17.00599,16.0,2023.0,79.0,84.0,77.0,78.0,42.0,83.0,10,8,11,18,8,9,9,18,16,21,41,42,34,82,41,58,67,29,79,7,34,23,27,71,14,67,17,13,79,84,77,83,78,30+2,30+2,30+2,27+0,31+0,31+0,31+0,27+0,31+2,31+2,31+2,28+2,30+2,30+2,30+2,28+2,26+2,29+2,29+2,29+2,26+2,26+2,30+2,30+2,30+2,26+2,64.50657574281539,1,1,0
211990,O. Vlachodimos,26,1994-04-26,188,77,4.23123,4.35756,4.2492,1.0,81,86,16.67771,14000,1,3,1,17.2655,99.0,2024.0,84.0,76.0,67.0,86.0,43.0,77.0,15,12,13,27,14,13,17,13,24,23,42,44,67,83,38,50,74,39,68,16,32,23,14,46,18,56,14,12,84,76,67,77,86,30+2,30+2,30+2,28+0,30+0,30+0,30+0,28+0,31+2,31+2,31+2,29+2,30+2,30+2,30+2,29+2,28+2,30+2,30+2,30+2,28+2,28+2,29+2,29+2,29+2,28+2,64.50657574281539,1,1,0
205659,A. Cragno,26,1994-06-28,184,78,4.24431,4.25738,4.28315,1.0,81,85,16.61887,32000,1,3,1,17.20666,28.0,2024.0,84.0,78.0,69.0,88.0,39.0,76.0,15,12,12,26,13,13,11,12,25,21,41,37,37,71,43,52,74,43,55,17,33,19,15,42,31,59,11,12,84,78,69,76,88,28+2,28+2,28+2,26+0,28+0,28+0,28+0,26+0,28+2,28+2,28+2,27+2,29+2,29+2,29+2,27+2,26+2,28+2,28+2,28+2,26+2,26+2,26+2,26+2,26+2,26+2,64.50657574281539,1,1,0
204935,J. Pickford,26,1994-03-07,185,77,4.15705,4.32273,4.30551,1.0,81,84,16.5881,70000,1,5,1,17.17589,1.0,2024.0,81.0,77.0,87.0,85.0,48.0,77.0,17,19,15,55,20,14,18,16,56,40,53,44,55,80,55,65,77,45,70,13,42,24,18,68,45,64,20,12,81,77,87,77,85,37+2,37+2,37+2,36+0,39+0,39+0,39+0,36+0,43+2,43+2,43+2,39+2,45+2,45+2,45+2,39+2,34+2,41+2,41+2,41+2,34+2,33+2,34+2,34+2,34+2,33+2,64.50657574281539,1,0,1
215223,W. Benítez,27,1993-01-19,191,93,4.23111,4.28036,4.26303,1.0,81,84,16.55635,35000,1,2,1,17.14414,40.0,2023.0,80.0,79.0,77.0,83.0,48.0,80.0,12,14,13,26,13,15,19,17,27,14,48,48,48,75,45,58,62,42,80,14,28,21,18,46,25,62,20,17,80,79,77,80,83,31+2,31+2,31+2,27+0,29+0,29+0,29+0,27+0,29+2,29+2,29+2,29+2,29+2,29+2,29+2,29+2,28+2,30+2,30+2,30+2,28+2,28+2,30+2,30+2,30+2,28+2,64.50657574281539,1,1,0
205849,E. Andrada,29,1991-01-26,193,83,4.23111,4.29485,4.21501,1.0,81,82,16.48966,19000,1,2,1,17.07745,1.0,2022.0,77.0,79.0,82.0,83.0,44.0,82.0,15,14,13,37,18,16,14,15,38,23,45,44,34,74,43,62,57,45,62,13,24,25,19,53,19,44,20,14,77,79,82,82,83,32+2,32+2,32+2,29+0,32+0,32+0,32+0,29+0,33+2,33+2,33+2,32+2,35+2,35+2,35+2,32+2,31+2,34+2,34+2,34+2,31+2,30+2,30+2,30+2,30+2,30+2,64.50657574281539,1,1,0
227290,M. Dmitrović,28,1992-01-24,194,94,4.24552,4.28267,4.30119,1.0,81,82,16.52356,30000,1,2,1,17.11135,1.0,2021.0,78.0,80.0,79.0,82.0,37.0,81.0,30,20,20,40,20,8,20,9,40,9,39,35,32,76,37,59,50,45,79,17,20,17,9,45,9,59,22,20,78,80,79,81,82,30+2,30+2,30+2,26+0,28+0,28+0,28+0,26+0,29+2,29+2,29+2,29+2,32+2,32+2,32+2,29+2,30+2,32+2,32+2,32+2,30+2,30+2,30+2,30+2,30+2,30+2,64.50657574281539,1,0,1
163489,A. Consigli,33,1987-01-27,189,82,4.24431,4.27245,4.28315,1.0,81,81,16.0668,32000,2,3,1,16.65459,47.0,2022.0,81.0,82.0,72.0,83.0,40.0,80.0,10,10,10,31,19,10,15,15,27,23,48,34,57,75,40,54,80,31,51,19,11,15,10,46,21,63,17,19,81,82,72,80,83,27+2,27+2,27+2,26+0,28+0,28+0,28+0,26+0,30+2,30+2,30+2,27+2,30+2,30+2,30+2,27+2,26+2,27+2,27+2,27+2,26+2,25+2,24+2,24+2,24+2,25+2,64.50657574281539,1,1,0
164835,L. Fabiański,35,1985-04-18,190,83,4.16189,4.28087,4.30551,1.0,81,81,15.38413,26000,2,2,1,15.97191,1.0,2021.0,80.0,82.0,70.0,82.0,48.0,81.0,14,13,11,20,17,14,18,12,32,22,50,47,53,75,44,53,69,25,65,20,43,16,15,52,22,63,12,13,80,82,70,81,82,29+2,29+2,29+2,28+0,30+0,30+0,30+0,28+0,30+2,30+2,30+2,29+2,29+2,29+2,29+2,29+2,25+2,27+2,27+2,27+2,25+2,25+2,27+2,27+2,27+2,25+2,64.50657574281539,1,1,0
167628,S. Ruffier,33,1986-09-27,188,93,4.22209,4.23367,4.26303,1.0,81,81,16.0668,32000,3,3,1,16.65459,16.0,2021.0,80.0,81.0,74.0,81.0,48.0,82.0,11,11,12,33,13,12,17,12,34,15,45,50,51,78,55,56,72,37,76,11,31,25,12,49,25,66,12,11,80,81,74,82,81,29+3,29+3,29+3,27+0,29+0,29+0,29+0,27+0,30+3,30+3,30+3,29+3,31+3,31+3,31+3,29+3,27+3,30+3,30+3,30+3,27+3,27+3,28+3,28+3,28+3,27+3,64.50657574281539,0,1,0
173426,S. Mignolet,32,1988-03-06,193,87,4.2282,4.26944,4.22031,1.0,81,81,16.21341,26000,3,3,1,16.80119,88.0,2024.0,80.0,75.0,76.0,82.0,51.0,84.0,11,11,16,37,16,14,16,12,34,26,50,52,34,74,52,57,69,31,72,16,34,21,14,43,41,61,14,16,80,75,76,84,82,31+3,31+3,31+3,29+0,31+0,31+0,31+0,29+0,32+3,32+3,32+3,30+3,32+3,32+3,32+3,30+3,28+3,31+3,31+3,31+3,28+3,27+3,29+3,29+3,29+3,27+3,64.50657574281539,1,1,0
199575,Jordi Masip,31,1989-01-03,180,76,4.25221,4.29129,4.30119,1.0,81,81,16.25786,21000,1,4,1,16.84564,1.0,2022.0,82.0,82.0,72.0,84.0,65.0,77.0,20,12,13,42,19,17,21,20,38,25,65,65,70,77,67,54,85,41,54,13,21,16,11,62,12,65,14,13,82,82,72,77,84,32+2,32+2,32+2,34+0,35+0,35+0,35+0,34+0,37+2,37+2,37+2,36+2,36+2,36+2,36+2,36+2,32+2,32+2,32+2,32+2,32+2,31+2,28+2,28+2,28+2,31+2,64.50657574281539,1,1,0
199987,J. Cillessen,31,1989-04-22,185,83,4.22623,4.29955,4.30119,1.0,81,81,16.25786,33000,3,3,1,16.84564,13.0,2023.0,81.0,80.0,77.0,79.0,53.0,80.0,17,10,12,50,19,12,10,10,35,32,56,50,48,79,50,58,71,40,67,15,25,25,11,60,21,61,12,11,81,80,77,80,79,32+3,32+3,32+3,33+0,34+0,34+0,34+0,33+0,37+3,37+3,37+3,35+3,38+3,38+3,38+3,35+3,32+3,35+3,35+3,35+3,32+3,31+3,29+3,29+3,29+3,31+3,64.50657574281539,1,1,0
233306,D. Henderson,23,1997-03-12,190,85,4.15705,4.36714,4.30551,1.0,80,87,16.5881,70000,1,3,1,17.17589,26.0,2025.0,80.0,80.0,70.0,83.0,49.0,77.0,14,9,13,32,5,13,13,10,40,32,51,48,61,79,56,53,63,34,60,6,21,11,8,33,16,56,14,14,80,80,70,77,83,29+2,29+2,29+2,28+0,29+0,29+0,29+0,28+0,30+2,30+2,30+2,30+2,31+2,31+2,31+2,30+2,28+2,29+2,29+2,29+2,28+2,27+2,26+2,26+2,26+2,27+2,64.50657574281539,0,1,0
230869,Unai Simón,23,1997-06-11,190,89,4.25221,4.31534,4.30119,1.0,80,86,16.55635,18000,1,2,1,17.14414,1.0,2025.0,81.0,77.0,68.0,80.0,47.0,83.0,16,14,18,29,17,12,20,14,21,16,46,48,32,70,47,51,60,45,76,13,27,26,14,31,24,48,18,12,81,77,68,83,80,30+2,30+2,30+2,25+0,27+0,27+0,27+0,25+0,26+2,26+2,26+2,27+2,27+2,27+2,27+2,27+2,28+2,28+2,28+2,28+2,28+2,28+2,29+2,29+2,29+2,28+2,64.50657574281539,1,1,0
241671,D. Livaković,25,1995-01-09,187,79,4.25303,4.24952,4.24952,1.0,80,86,16.52356,500,1,3,1,17.11135,40.0,2023.0,80.0,78.0,74.0,82.0,55.0,79.0,13,12,13,46,10,19,12,11,56,28,57,54,65,80,30,56,61,32,75,9,26,21,11,60,15,64,20,21,80,78,74,79,82,33+2,33+2,33+2,33+0,35+0,35+0,35+0,33+0,38+2,38+2,38+2,36+2,40+2,40+2,40+2,36+2,32+2,38+2,38+2,38+2,32+2,32+2,33+2,33+2,33+2,32+2,64.50657574281539,1,1,0
227127,Álex Remiro,25,1995-03-24,191,83,4.25221,4.30937,4.30119,1.0,80,84,16.45457,25000,1,4,1,17.04235,1.0,2023.0,83.0,72.0,78.0,81.0,43.0,81.0,12,13,13,34,15,19,14,17,29,23,40,46,69,73,40,59,66,42,73,11,34,20,11,35,24,55,17,18,83,72,78,81,81,30+2,30+2,30+2,28+0,29+0,29+0,29+0,28+0,30+2,30+2,30+2,29+2,30+2,30+2,30+2,29+2,29+2,31+2,31+2,31+2,29+2,28+2,29+2,29+2,29+2,28+2,64.50657574281539,1,1,0
214979,J. Musso,26,1994-05-06,191,93,4.23111,4.26481,4.28315,1.0,80,83,16.4182,17000,1,3,1,17.00599,1.0,2023.0,82.0,77.0,74.0,84.0,44.0,80.0,20,18,15,31,15,16,16,12,24,20,46,42,32,68,39,56,51,35,70,14,27,18,19,48,25,67,14,16,82,77,74,80,84,31+2,31+2,31+2,28+0,31+0,31+0,31+0,28+0,30+2,30+2,30+2,30+2,30+2,30+2,30+2,30+2,27+2,28+2,28+2,28+2,27+2,26+2,27+2,27+2,27+2,26+2,64.50657574281539,1,1,0
199005,M. Ryan,28,1992-04-08,184,82,4.12926,4.27372,4.30551,1.0,80,82,16.38046,53000,1,4,1,16.96825,1.0,2022.0,81.0,75.0,82.0,82.0,52.0,78.0,23,11,14,40,15,13,23,12,45,24,53,52,53,74,50,62,78,34,65,18,36,23,10,68,25,64,20,17,81,75,82,78,82,31+2,31+2,31+2,32+0,33+0,33+0,33+0,32+0,36+2,36+2,36+2,34+2,37+2,37+2,37+2,34+2,31+2,34+2,34+2,34+2,31+2,30+2,30+2,30+2,30+2,30+2,64.50657574281539,1,1,0
200726,B. Lecomte,29,1991-04-26,187,78,4.22209,4.30856,4.26303,1.0,80,81,16.30042,46000,2,3,1,16.8882,40.0,2024.0,80.0,78.0,77.0,81.0,42.0,80.0,13,11,10,17,10,11,20,19,21,23,44,40,36,78,25,58,62,34,55,10,23,24,10,41,20,63,11,12,80,78,77,80,81,27+2,27+2,27+2,25+0,27+0,27+0,27+0,25+0,26+2,26+2,26+2,26+2,26+2,26+2,26+2,26+2,26+2,26+2,26+2,26+2,26+2,25+2,25+2,25+2,25+2,25+2,64.50657574281539,1,0,1
148119,I. Akinfeev,34,1986-04-08,186,78,4.25497,4.26381,4.26146,1.0,80,80,15.68731,500,3,3,1,16.2751,35.0,2022.0,77.0,72.0,78.0,84.0,50.0,82.0,19,13,18,23,10,15,19,13,22,22,51,50,53,71,45,59,62,35,72,13,24,17,11,59,10,67,13,13,77,72,78,82,84,30+3,30+3,30+3,29+0,30+0,30+0,30+0,29+0,31+3,31+3,31+3,30+3,29+3,29+3,29+3,30+3,27+3,27+3,27+3,27+3,27+3,27+3,27+3,27+3,27+3,27+3,64.50657574281539,1,1,0
173373,S. Romero,33,1987-02-22,192,86,4.23111,4.36714,4.30551,1.0,80,80,15.89495,85000,3,3,1,16.48274,22.0,2021.0,78.0,76.0,81.0,83.0,45.0,79.0,11,14,12,45,17,12,12,13,48,40,47,44,55,81,44,61,63,35,75,11,33,21,11,55,16,62,11,15,78,76,81,79,83,33+3,33+3,33+3,32+0,35+0,35+0,35+0,32+0,37+3,37+3,37+3,34+3,39+3,39+3,39+3,34+3,30+3,36+3,36+3,36+3,30+3,29+3,30+3,30+3,30+3,29+3,64.50657574281539,0,1,0
178086,Adán,33,1987-05-13,190,92,4.25221,4.32942,4.2492,1.0,80,80,15.89495,13000,2,2,1,16.48274,31.0,2022.0,77.0,80.0,78.0,80.0,55.0,79.0,12,11,23,34,15,12,11,12,43,15,56,54,55,76,51,59,71,32,77,12,41,20,11,42,25,63,14,18,77,80,78,79,80,31+2,31+2,31+2,27+0,29+0,29+0,29+0,27+0,30+2,30+2,30+2,29+2,31+2,31+2,31+2,29+2,28+2,32+2,32+2,32+2,28+2,29+2,32+2,32+2,32+2,29+2,64.50657574281539,1,0,1
189690,Guaita,33,1987-01-10,190,80,4.25221,4.28296,4.30551,1.0,80,80,15.89495,48000,2,3,1,16.48274,31.0,2021.0,81.0,80.0,77.0,82.0,52.0,78.0,35,11,20,39,13,16,32,20,33,24,51,52,63,74,48,58,68,41,62,15,24,27,13,52,29,62,15,17,81,80,77,78,82,31+2,31+2,31+2,32+0,32+0,32+0,32+0,32+0,34+2,34+2,34+2,34+2,34+2,34+2,34+2,34+2,34+2,33+2,33+2,33+2,34+2,33+2,31+2,31+2,31+2,33+2,64.50657574281539,1,1,0
214584,F. Armani,33,1986-10-16,189,88,4.23111,4.30117,4.21501,1.0,80,80,15.89495,17000,1,3,1,16.48274,1.0,2022.0,78.0,76.0,67.0,86.0,43.0,81.0,18,11,19,37,18,19,15,16,29,35,41,45,37,77,39,50,67,35,81,17,45,21,17,55,20,53,13,19,78,76,67,81,86,33+2,33+2,33+2,32+0,34+0,34+0,34+0,32+0,35+2,35+2,35+2,33+2,35+2,35+2,35+2,33+2,30+2,34+2,34+2,34+2,30+2,29+2,32+2,32+2,32+2,29+2,64.50657574281539,1,1,0
230204,Héniton Pires,24,1996-02-29,182,74,4.27572,4.26994,4.27809,1.0,80,80,16.25786,500,1,3,1,16.84564,1.0,2023.0,81.0,75.0,78.0,79.0,41.0,81.0,18,11,12,28,16,14,15,13,30,20,43,39,42,77,48,59,70,30,64,12,36,22,13,77,21,41,14,17,81,75,78,81,79,29+2,29+2,29+2,29+0,31+0,31+0,31+0,29+0,33+2,33+2,33+2,30+2,34+2,34+2,34+2,30+2,27+2,31+2,31+2,31+2,27+2,27+2,28+2,28+2,28+2,27+2,64.50657574281539,1,1,0
241727,P. Rajković,24,1995-10-31,191,85,4.24552,4.24468,4.26303,1.0,79,84,16.34124,20000,1,2,1,16.92903,1.0,2023.0,78.0,77.0,74.0,81.0,23.0,79.0,13,9,13,26,8,8,14,10,25,18,30,18,32,75,29,56,35,26,66,10,25,10,4,42,20,32,10,10,78,77,74,79,81,25+2,25+2,25+2,21+0,24+0,24+0,24+0,21+0,24+2,24+2,24+2,22+2,26+2,26+2,26+2,22+2,21+2,24+2,24+2,24+2,21+2,20+2,22+2,22+2,22+2,20+2,64.50657574281539,1,1,0
210385,Rui Silva,26,1994-02-07,191,91,4.25992,4.28672,4.30119,1.0,79,83,16.30042,23000,1,3,1,16.8882,1.0,2021.0,78.0,74.0,75.0,84.0,30.0,80.0,13,20,14,25,20,18,19,20,26,24,31,30,34,71,24,56,62,27,66,14,19,27,20,50,30,49,10,19,78,74,75,80,84,31+2,31+2,31+2,27+0,30+0,30+0,30+0,27+0,30+2,30+2,30+2,28+2,30+2,30+2,30+2,28+2,26+2,29+2,29+2,29+2,26+2,26+2,28+2,28+2,28+2,26+2,64.50657574281539,1,1,0
211515,P. Gollini,25,1995-03-18,194,94,4.24431,4.31749,4.28315,1.0,79,83,16.30042,40000,1,2,1,16.8882,95.0,2023.0,81.0,75.0,69.0,81.0,47.0,79.0,17,14,19,31,20,18,13,15,25,24,46,48,56,77,52,52,52,40,68,17,19,18,12,30,21,63,12,19,81,75,69,79,81,31+2,31+2,31+2,29+0,30+0,30+0,30+0,29+0,29+2,29+2,29+2,30+2,29+2,29+2,29+2,30+2,29+2,29+2,29+2,29+2,29+2,29+2,28+2,28+2,28+2,29+2,64.50657574281539,1,1,0
208104,Matheus,27,1992-07-19,190,84,4.27572,4.30901,4.2492,1.0,79,82,16.21341,14000,1,3,1,16.80119,1.0,2023.0,82.0,75.0,72.0,83.0,46.0,77.0,15,12,14,27,13,12,21,12,36,22,44,47,45,75,48,54,63,32,71,15,19,26,12,52,13,46,20,15,82,75,72,77,83,29+2,29+2,29+2,27+0,29+0,29+0,29+0,27+0,30+2,30+2,30+2,29+2,32+2,32+2,32+2,29+2,28+2,31+2,31+2,31+2,28+2,28+2,29+2,29+2,29+2,28+2,64.50657574281539,1,1,0
199641,M. Sels,28,1992-02-26,190,88,4.2282,4.27782,4.26303,1.0,79,81,16.21341,28000,1,2,1,16.80119,1.0,2024.0,81.0,76.0,76.0,80.0,36.0,79.0,16,16,14,38,19,19,17,17,32,33,37,35,36,75,34,57,70,30,67,18,29,17,18,49,22,62,15,14,81,76,76,79,80,32+2,32+2,32+2,30+0,33+0,33+0,33+0,30+0,34+2,34+2,34+2,32+2,34+2,34+2,34+2,32+2,27+2,31+2,31+2,31+2,27+2,26+2,28+2,28+2,28+2,26+2,64.50657574281539,0,1,0
234642,E. Mendy,28,1992-03-01,197,86,4.22432,4.27245,4.26303,1.0,79,81,16.21341,40000,1,2,1,16.80119,16.0,2023.0,80.0,77.0,75.0,79.0,34.0,79.0,10,5,10,20,9,13,13,14,22,11,36,33,48,77,27,56,39,35,72,9,22,13,6,39,13,56,11,13,80,77,75,79,79,25+2,25+2,25+2,21+0,23+0,23+0,23+0,21+0,23+2,23+2,23+2,23+2,24+2,24+2,24+2,23+2,22+2,24+2,24+2,24+2,22+2,22+2,23+2,23+2,23+2,22+2,64.50657574281539,1,1,0
200110,M. Bizot,29,1991-03-10,193,85,4.22623,4.27024,4.21003,1.0,79,80,16.1181,12000,2,2,1,16.70588,1.0,2022.0,82.0,76.0,67.0,79.0,46.0,76.0,20,15,16,28,13,12,20,15,33,32,45,47,50,78,40,50,67,32,64,14,39,17,13,47,36,60,12,14,82,76,67,76,79,31+2,31+2,31+2,30+0,31+0,31+0,31+0,30+0,32+2,32+2,32+2,31+2,32+2,32+2,32+2,31+2,28+2,30+2,30+2,30+2,28+2,27+2,27+2,27+2,27+2,27+2,64.50657574281539,1,1,0
202789,A. Schwolow,28,1992-06-02,190,84,4.20005,4.27927,4.28582,1.0,79,80,16.16689,40000,1,3,1,16.75467,1.0,2024.0,78.0,76.0,71.0,81.0,37.0,78.0,9,12,12,26,11,15,13,16,23,22,36,38,40,79,42,53,72,31,67,15,26,13,10,34,22,32,17,9,78,76,71,78,81,28+2,28+2,28+2,25+0,27+0,27+0,27+0,25+0,27+2,27+2,27+2,26+2,27+2,27+2,27+2,26+2,24+2,27+2,27+2,27+2,24+2,24+2,26+2,26+2,26+2,24+2,64.50657574281539,1,1,0
24630,Pepe Reina,37,1982-08-31,188,92,4.25221,4.33749,4.28315,1.0,79,79,14.07788,30000,3,3,1,14.66566,50.0,2023.0,77.0,79.0,80.0,78.0,46.0,80.0,11,14,13,19,11,10,11,11,22,23,43,49,50,74,60,60,71,34,70,15,32,22,13,65,24,64,22,24,77,79,80,80,78,30+3,30+3,30+3,27+0,30+0,30+0,30+0,27+0,31+3,31+3,31+3,28+3,30+3,30+3,30+3,28+3,28+3,30+3,30+3,30+3,28+3,29+3,31+3,31+3,31+3,29+3,64.50657574281539,0,1,0
140233,G. Ochoa,34,1985-07-13,185,78,4.19801,4.25419,4.21896,1.0,79,79,15.52026,34000,3,3,1,16.10805,13.0,2024.0,77.0,69.0,75.0,83.0,49.0,79.0,15,12,19,31,16,10,14,17,32,18,47,50,65,74,42,56,75,34,56,11,19,23,16,48,16,57,10,12,77,69,75,79,83,30+3,30+3,30+3,28+0,29+0,29+0,29+0,28+0,30+3,30+3,30+3,29+3,30+3,30+3,30+3,29+3,27+3,29+3,29+3,29+3,27+3,27+3,27+3,27+3,27+3,27+3,64.50657574281539,1,1,0
158121,B. Costil,32,1987-07-03,187,88,4.22209,4.27235,4.26303,1.0,79,79,15.83041,28000,2,3,1,16.4182,1.0,2022.0,78.0,77.0,77.0,80.0,49.0,78.0,11,14,15,35,12,13,12,11,33,12,47,51,38,76,45,58,49,28,65,15,22,22,12,48,15,58,11,14,78,77,77,78,80,30+2,30+2,30+2,27+0,29+0,29+0,29+0,27+0,30+2,30+2,30+2,28+2,30+2,30+2,30+2,28+2,26+2,29+2,29+2,29+2,26+2,26+2,26+2,26+2,26+2,26+2,64.50657574281539,1,1,0
163155,B. Foster,37,1983-04-03,193,90,4.15705,4.30901,4.20789,2.0,79,79,14.07788,12000,2,3,1,14.66566,1.0,2022.0,80.0,77.0,73.0,80.0,49.0,79.0,15,18,14,36,14,14,15,17,32,25,50,48,45,75,50,55,73,32,57,14,15,23,14,42,41,63,15,14,80,77,73,79,80,31+2,31+2,31+2,29+0,31+0,31+0,31+0,29+0,32+2,32+2,32+2,31+2,32+2,32+2,32+2,31+2,29+2,30+2,30+2,30+2,29+2,29+2,28+2,28+2,28+2,29+2,64.50657574281539,1,0,1
176550,D. Ospina,31,1988-08-31,183,80,4.21341,4.35243,4.28315,1.0,79,79,15.89495,48000,2,3,1,16.48274,15.0,2022.0,82.0,72.0,77.0,84.0,34.0,77.0,11,10,15,36,12,12,10,13,32,32,34,34,44,73,50,58,75,29,38,12,20,25,16,50,26,57,13,12,82,72,77,77,84,28+2,28+2,28+2,27+0,31+0,31+0,31+0,27+0,32+2,32+2,32+2,29+2,33+2,33+2,33+2,29+2,26+2,29+2,29+2,29+2,26+2,26+2,25+2,25+2,25+2,26+2,64.50657574281539,1,1,0
176919,N. Guzmán,34,1986-02-10,193,94,4.23111,4.2788,4.21896,1.0,79,79,15.52026,40000,3,3,1,16.10805,1.0,2021.0,78.0,77.0,72.0,79.0,52.0,81.0,20,10,15,43,12,23,18,22,48,29,51,52,70,78,57,54,66,38,82,17,45,29,19,55,12,65,13,12,78,77,72,81,79,34+3,34+3,34+3,34+0,35+0,35+0,35+0,34+0,38+3,38+3,38+3,36+3,39+3,39+3,39+3,36+3,33+3,38+3,38+3,38+3,33+3,32+3,34+3,34+3,34+3,32+3,64.50657574281539,1,1,0
186569,S. Ulreich,31,1988-08-03,192,87,4.20005,4.40703,4.28582,1.0,79,79,15.89495,54000,2,2,1,16.48274,26.0,2021.0,79.0,71.0,68.0,84.0,40.0,79.0,14,12,8,41,13,13,12,15,38,22,41,40,36,78,39,51,66,29,63,11,25,14,8,42,22,45,18,14,79,71,68,79,84,28+2,28+2,28+2,27+0,29+0,29+0,29+0,27+0,30+2,30+2,30+2,29+2,32+2,32+2,32+2,29+2,27+2,31+2,31+2,31+2,27+2,26+2,27+2,27+2,27+2,26+2,64.50657574281539,0,1,0
230312,Gabri Prestão,28,1992-02-29,186,80,4.27572,4.25195,4.27809,1.0,79,79,16.0668,26000,1,3,1,16.65459,1.0,2023.0,81.0,75.0,71.0,82.0,60.0,77.0,8,9,7,11,8,18,12,13,12,20,58,62,66,76,43,53,60,23,60,12,35,12,5,60,15,64,9,16,81,75,71,77,82,27+2,27+2,27+2,28+0,29+0,29+0,29+0,28+0,29+2,29+2,29+2,27+2,25+2,25+2,25+2,27+2,24+2,24+2,24+2,24+2,24+2,25+2,25+2,25+2,25+2,25+2,64.50657574281539,1,1,0
244316,Luís Maximiano,21,1999-01-05,190,82,4.25992,4.32942,4.2492,1.0,78,88,16.4182,7000,1,2,1,17.00599,81.0,2023.0,79.0,76.0,65.0,79.0,55.0,76.0,10,5,8,44,8,16,9,9,38,21,55,55,58,76,33,49,63,23,68,4,12,9,6,55,13,56,15,13,79,76,65,76,79,28+2,28+2,28+2,29+0,30+0,30+0,30+0,29+0,33+2,33+2,33+2,31+2,33+2,33+2,33+2,31+2,27+2,30+2,30+2,30+2,27+2,27+2,26+2,26+2,26+2,27+2,64.50657574281539,0,1,0
225116,A. Meret,23,1997-03-22,190,83,4.24431,4.35243,4.28315,1.0,78,87,16.34124,36000,1,3,1,16.92903,1.0,2023.0,79.0,74.0,70.0,82.0,45.0,77.0,15,17,19,29,20,16,20,21,22,22,41,48,37,74,48,53,68,29,65,17,22,22,20,21,21,67,21,12,79,74,70,77,82,32+2,32+2,32+2,27+0,29+0,29+0,29+0,27+0,27+2,27+2,27+2,28+2,27+2,27+2,27+2,28+2,27+2,27+2,27+2,27+2,27+2,27+2,28+2,28+2,28+2,27+2,64.50657574281539,0,0,1
223898,P. Bernardoni,23,1997-04-18,190,78,4.22209,4.24024,4.26303,1.0,78,84,16.16689,16000,1,2,1,16.75467,1.0,2024.0,78.0,74.0,73.0,84.0,29.0,77.0,12,13,21,28,17,16,15,18,24,25,31,27,21,67,34,55,70,36,68,16,29,25,15,21,19,55,12,18,78,74,73,77,84,29+2,29+2,29+2,23+0,26+0,26+0,26+0,23+0,25+2,25+2,25+2,25+2,26+2,26+2,26+2,25+2,26+2,28+2,28+2,28+2,26+2,25+2,29+2,29+2,29+2,25+2,64.50657574281539,1,0,1
231691,A. Lafont,21,1999-01-23,193,82,4.22209,4.23718,4.26303,1.0,78,84,16.21341,14000,2,3,1,16.80119,1.0,2021.0,79.0,76.0,70.0,82.0,46.0,75.0,13,6,13,54,9,14,13,12,38,10,48,45,60,69,53,53,73,40,70,9,20,17,4,47,16,59,14,12,79,76,70,75,82,27+2,27+2,27+2,27+0,27+0,27+0,27+0,27+0,31+2,31+2,31+2,29+2,33+2,33+2,33+2,29+2,28+2,32+2,32+2,32+2,28+2,27+2,28+2,28+2,28+2,27+2,64.50657574281539,1,1,0
244467,O. Kolář,25,1994-10-17,193,81,4.26077,4.29919,4.27314,1.0,78,83,16.1181,500,1,3,1,16.70588,1.0,2022.0,75.0,73.0,81.0,80.0,58.0,79.0,13,7,11,40,6,30,13,14,29,37,56,59,44,73,24,61,44,25,60,8,17,11,5,51,15,60,12,14,75,73,81,79,80,31+2,31+2,31+2,33+0,35+0,35+0,35+0,33+0,36+2,36+2,36+2,35+2,34+2,34+2,34+2,35+2,29+2,29+2,29+2,29+2,29+2,28+2,25+2,25+2,25+2,28+2,64.50657574281539,1,1,0
